date-time,Spy
20100607T0949,106.86
20100607T0950,106.98
20100607T0951,107.01
20100607T0952,107.15
20100607T0953,107.13
20100607T0954,107.19
20100607T0955,107.27
20100607T0956,107.19
20100607T0957,107.38
20100607T0958,107.29
20100607T0959,107.347
20100607T1000,107.27
20100607T1001,107.2
20100607T1002,107.29
20100607T1003,107.24
20100607T1004,107.34
20100607T1005,107.34
20100607T1006,107.378
20100607T1007,107.26
20100607T1008,107.31
20100607T1009,107.4
20100607T1010,107.44
20100607T1011,107.52
20100607T1012,107.502
20100607T1013,107.57
20100607T1014,107.47
20100607T1015,107.45
20100607T1016,107.41
20100607T1017,107.41
20100607T1018,107.44
20100607T1019,107.45
20100607T1020,107.36
20100607T1021,107.3001
20100607T1022,107.3517
20100607T1023,107.32
20100607T1024,107.44
20100607T1025,107.47
20100607T1026,107.39
20100607T1027,107.41
20100607T1028,107.37
20100607T1029,107.25
20100607T1030,107.32
20100607T1031,107.25
20100607T1032,107.19
20100607T1033,107.0917
20100607T1034,107.12
20100607T1035,107.08
20100607T1036,107.15
20100607T1037,107.13
20100607T1038,106.97
20100607T1039,107.05
20100607T1040,106.98
20100607T1041,106.99
20100607T1042,107.089
20100607T1043,107.05
20100607T1044,107.038
20100607T1045,106.94
20100607T1046,106.83
20100607T1047,106.85
20100607T1048,106.95
20100607T1049,106.93
20100607T1050,106.9
20100607T1051,106.8
20100607T1052,106.72
20100607T1053,106.64
20100607T1054,106.62
20100607T1055,106.7
20100607T1056,106.6
20100607T1057,106.56
20100607T1058,106.45
20100607T1059,106.37
20100607T1100,106.42
20100607T1101,106.56
20100607T1102,106.57
20100607T1103,106.62
20100607T1104,106.46
20100607T1105,106.65
20100607T1106,106.55
20100607T1107,106.56
20100607T1108,106.54
20100607T1109,106.6
20100607T1110,106.64
20100607T1111,106.6001
20100607T1112,106.6001
20100607T1113,106.49
20100607T1114,106.46
20100607T1115,106.37
20100607T1116,106.36
20100607T1117,106.4699
20100607T1118,106.46
20100607T1119,106.39
20100607T1120,106.46
20100607T1121,106.49
20100607T1122,106.56
20100607T1123,106.49
20100607T1124,106.4
20100607T1125,106.42
20100607T1126,106.46
20100607T1127,106.48
20100607T1128,106.5993
20100607T1129,106.71
20100607T1130,106.66
20100607T1131,106.66
20100607T1132,106.64
20100607T1133,106.72
20100607T1134,106.67
20100607T1135,106.73
20100607T1136,106.71
20100607T1137,106.86
20100607T1138,106.89
20100607T1139,106.855
20100607T1140,106.83
20100607T1141,106.84
20100607T1142,106.91
20100607T1143,106.91
20100607T1144,106.8901
20100607T1145,107
20100607T1146,106.97
20100607T1147,106.97
20100607T1148,106.86
20100607T1149,106.83
20100607T1150,106.8
20100607T1151,106.84
20100607T1152,106.92
20100607T1153,106.91
20100607T1154,106.97
20100607T1155,106.89
20100607T1156,106.885
20100607T1157,106.8589
20100607T1158,106.91
20100607T1159,106.99
20100607T1200,107
20100607T1201,107
20100607T1202,107.01
20100607T1203,107.13
20100607T1204,107.2
20100607T1205,107.24
20100607T1206,107.26
20100607T1207,107.24
20100607T1208,107.22
20100607T1209,107.23
20100607T1210,107.22
20100607T1211,107.25
20100607T1212,107.26
20100607T1213,107.23
20100607T1214,107.141
20100607T1215,107.13
20100607T1216,107.12
20100607T1217,107.11
20100607T1218,107.11
20100607T1219,107.06
20100607T1220,107.12
20100607T1221,107.16
20100607T1222,107.15
20100607T1223,107.159
20100607T1224,107.12
20100607T1225,107.13
20100607T1226,107.13
20100607T1227,107.05
20100607T1228,107.0219
20100607T1229,106.96
20100607T1230,106.9299
20100607T1231,106.949
20100607T1232,106.95
20100607T1233,106.96
20100607T1234,106.98
20100607T1235,106.9425
20100607T1236,106.97
20100607T1237,106.98
20100607T1238,106.98
20100607T1239,106.935
20100607T1240,106.97
20100607T1241,107.06
20100607T1242,107.1014
20100607T1243,107.04
20100607T1244,107.06
20100607T1245,107.01
20100607T1246,107.01
20100607T1247,106.95
20100607T1248,106.98
20100607T1249,106.98
20100607T1250,107.01
20100607T1251,107.11
20100607T1252,107.16
20100607T1253,107.16
20100607T1254,107.1894
20100607T1255,107.19
20100607T1256,107.13
20100607T1257,107.13
20100607T1258,107.17
20100607T1259,107.19
20100607T1300,107.13
20100607T1301,107.08
20100607T1302,107.02
20100607T1303,106.95
20100607T1304,106.95
20100607T1305,107
20100607T1306,107.02
20100607T1307,107.01
20100607T1308,107.05
20100607T1309,107
20100607T1310,107.04
20100607T1311,107.07
20100607T1312,107.06
20100607T1313,107.07
20100607T1314,107.05
20100607T1315,107
20100607T1316,107
20100607T1317,107.059
20100607T1318,107.129
20100607T1319,107.2
20100607T1320,107.22
20100607T1321,107.26
20100607T1322,107.23
20100607T1323,107.1725
20100607T1324,107.1996
20100607T1325,107.1201
20100607T1326,107.17
20100607T1327,107.25
20100607T1328,107.2483
20100607T1329,107.3083
20100607T1330,107.31
20100607T1331,107.26
20100607T1332,107.252
20100607T1333,107.28
20100607T1334,107.28
20100607T1335,107.27
20100607T1336,107.29
20100607T1337,107.31
20100607T1338,107.3
20100607T1339,107.22
20100607T1340,107.11
20100607T1341,107.05
20100607T1342,107.05
20100607T1343,107.06
20100607T1344,107.09
20100607T1345,107
20100607T1346,107.06
20100607T1347,107.03
20100607T1348,106.9575
20100607T1349,106.88
20100607T1350,106.82
20100607T1351,106.85
20100607T1352,106.81
20100607T1353,106.8
20100607T1354,106.82
20100607T1355,106.8
20100607T1356,106.68
20100607T1357,106.76
20100607T1358,106.7917
20100607T1359,106.81
20100607T1400,106.82
20100607T1401,106.73
20100607T1402,106.82
20100607T1403,106.91
20100607T1404,106.86
20100607T1405,106.8899
20100607T1406,106.81
20100607T1407,106.755
20100607T1408,106.75
20100607T1409,106.73
20100607T1410,106.83
20100607T1411,106.74
20100607T1412,106.77
20100607T1413,106.8016
20100607T1414,106.73
20100607T1415,106.72
20100607T1416,106.75
20100607T1417,106.63
20100607T1418,106.59
20100607T1419,106.59
20100607T1420,106.64
20100607T1421,106.7
20100607T1422,106.66
20100607T1423,106.58
20100607T1424,106.58
20100607T1425,106.53
20100607T1426,106.71
20100607T1427,106.72
20100607T1428,106.71
20100607T1429,106.71
20100607T1430,106.71
20100607T1431,106.81
20100607T1432,106.66
20100607T1433,106.6
20100607T1434,106.609
20100607T1435,106.52
20100607T1436,106.5
20100607T1437,106.46
20100607T1438,106.59
20100607T1439,106.57
20100607T1440,106.47
20100607T1441,106.5
20100607T1442,106.36
20100607T1443,106.44
20100607T1444,106.4
20100607T1445,106.4
20100607T1446,106.4
20100607T1447,106.27
20100607T1448,106.23
20100607T1449,106.24
20100607T1450,106.3
20100607T1451,106.26
20100607T1452,106.302
20100607T1453,106.31
20100607T1454,106.23
20100607T1455,106.26
20100607T1456,106.239
20100607T1457,106.24
20100607T1458,106.25
20100607T1459,106.29
20100607T1500,106.32
20100607T1501,106.47
20100607T1502,106.46
20100607T1503,106.47
20100607T1504,106.41
20100607T1505,106.47
20100607T1506,106.5
20100607T1507,106.55
20100607T1508,106.57
20100607T1509,106.56
20100607T1510,106.6
20100607T1511,106.55
20100607T1512,106.5
20100607T1513,106.475
20100607T1514,106.38
20100607T1515,106.36
20100607T1516,106.3
20100607T1517,106.37
20100607T1518,106.22
20100607T1519,106.11
20100607T1520,106.1
20100607T1521,106
20100607T1522,106
20100607T1523,105.98
20100607T1524,105.94
20100607T1525,105.94
20100607T1526,105.86
20100607T1527,105.96
20100607T1528,105.85
20100607T1529,105.79
20100607T1530,105.68
20100607T1531,105.7
20100607T1532,105.77
20100607T1533,105.69
20100607T1534,105.75
20100607T1535,105.82
20100607T1536,105.94
20100607T1537,105.91
20100607T1538,105.88
20100607T1539,105.9
20100607T1540,105.86
20100607T1541,105.83
20100607T1542,105.65
20100607T1543,105.54
20100607T1544,105.47
20100607T1545,105.59
20100607T1546,105.69
20100607T1547,105.6375
20100607T1548,105.675
20100607T1549,105.61
20100607T1550,105.63
20100607T1551,105.74
20100607T1552,105.79
20100607T1553,105.74
20100607T1554,105.68
20100607T1555,105.66
20100607T1556,105.69
20100607T1557,105.685
20100607T1558,105.5
20100607T1559,105.44
20100607T1600,105.5
20100608T0931,105.61
20100608T0932,105.649
20100608T0933,105.62
20100608T0934,105.87
20100608T0935,105.99
20100608T0936,106
20100608T0937,106.09
20100608T0938,106.06
20100608T0939,105.97
20100608T0940,105.96
20100608T0941,105.98
20100608T0942,105.88
20100608T0943,105.9
20100608T0944,105.96
20100608T0945,105.81
20100608T0946,105.71
20100608T0947,105.74
20100608T0948,105.67
20100608T0949,105.71
20100608T0950,105.71
20100608T0951,105.58
20100608T0952,105.41
20100608T0953,105.45
20100608T0954,105.2721
20100608T0955,105.4
20100608T0956,105.43
20100608T0957,105.325
20100608T0958,105.4
20100608T0959,105.32
20100608T1000,105.359
20100608T1001,105.54
20100608T1002,105.51
20100608T1003,105.65
20100608T1004,105.75
20100608T1005,105.74
20100608T1006,105.87
20100608T1007,105.76
20100608T1008,105.73
20100608T1009,105.68
20100608T1010,105.88
20100608T1011,105.72
20100608T1012,105.68
20100608T1013,105.63
20100608T1014,105.65
20100608T1015,105.63
20100608T1016,105.5
20100608T1017,105.48
20100608T1018,105.4
20100608T1019,105.4017
20100608T1020,105.24
20100608T1021,105.18
20100608T1022,105.26
20100608T1023,105.28
20100608T1024,105.3
20100608T1025,105.27
20100608T1026,105.16
20100608T1027,105.3801
20100608T1028,105.46
20100608T1029,105.41
20100608T1030,105.48
20100608T1031,105.46
20100608T1032,105.46
20100608T1033,105.53
20100608T1034,105.38
20100608T1035,105.29
20100608T1036,105.25
20100608T1037,105.3101
20100608T1038,105.31
20100608T1039,105.19
20100608T1040,105.13
20100608T1041,104.97
20100608T1042,104.91
20100608T1043,105.03
20100608T1044,104.89
20100608T1045,104.92
20100608T1046,104.74
20100608T1047,104.83
20100608T1048,104.89
20100608T1049,104.9
20100608T1050,104.94
20100608T1051,104.89
20100608T1052,105.01
20100608T1053,104.95
20100608T1054,105.07
20100608T1055,105
20100608T1056,105.0735
20100608T1057,105.15
20100608T1058,105.1081
20100608T1059,105.25
20100608T1100,105.23
20100608T1101,105.319
20100608T1102,105.24
20100608T1103,105.13
20100608T1104,105.11
20100608T1105,105.14
20100608T1106,105.18
20100608T1107,105.07
20100608T1108,104.96
20100608T1109,104.85
20100608T1110,104.95
20100608T1111,104.9
20100608T1112,104.88
20100608T1113,104.8
20100608T1114,104.79
20100608T1115,104.83
20100608T1116,104.881
20100608T1117,104.92
20100608T1118,105.032
20100608T1119,105.11
20100608T1120,105.12
20100608T1121,105.51
20100608T1122,105.55
20100608T1123,105.46
20100608T1124,105.51
20100608T1125,105.6399
20100608T1126,105.68
20100608T1127,105.6
20100608T1128,105.5
20100608T1129,105.54
20100608T1130,105.5099
20100608T1131,105.52
20100608T1132,105.61
20100608T1133,105.66
20100608T1134,105.81
20100608T1135,105.801
20100608T1136,105.7701
20100608T1137,105.81
20100608T1138,105.81
20100608T1139,105.79
20100608T1140,105.84
20100608T1141,105.73
20100608T1142,105.77
20100608T1143,105.659
20100608T1144,105.63
20100608T1145,105.64
20100608T1146,105.61
20100608T1147,105.64
20100608T1148,105.74
20100608T1149,105.85
20100608T1150,105.95
20100608T1151,106.05
20100608T1152,106.0972
20100608T1153,106.0791
20100608T1154,106.05
20100608T1155,106.12
20100608T1156,106.06
20100608T1157,106.12
20100608T1158,106.19
20100608T1159,106.09
20100608T1200,106.06
20100608T1201,106.2
20100608T1202,106.03
20100608T1203,105.95
20100608T1204,105.92
20100608T1205,105.96
20100608T1206,105.96
20100608T1207,105.93
20100608T1208,105.89
20100608T1209,105.87
20100608T1210,105.89
20100608T1211,105.82
20100608T1212,105.85
20100608T1213,105.82
20100608T1214,105.83
20100608T1215,105.88
20100608T1216,105.79
20100608T1217,105.74
20100608T1218,105.7575
20100608T1219,105.76
20100608T1220,105.83
20100608T1221,105.75
20100608T1222,105.68
20100608T1223,105.69
20100608T1224,105.674
20100608T1225,105.66
20100608T1226,105.7
20100608T1227,105.7
20100608T1228,105.68
20100608T1229,105.65
20100608T1230,105.7
20100608T1231,105.73
20100608T1232,105.7
20100608T1233,105.77
20100608T1234,105.81
20100608T1235,105.78
20100608T1236,105.7
20100608T1237,105.779
20100608T1238,105.75
20100608T1239,105.8
20100608T1240,105.82
20100608T1241,105.83
20100608T1242,105.88
20100608T1243,105.92
20100608T1244,105.9299
20100608T1245,105.88
20100608T1246,105.81
20100608T1247,105.77
20100608T1248,105.768
20100608T1249,105.86
20100608T1250,105.84
20100608T1251,105.9699
20100608T1252,106.02
20100608T1253,106
20100608T1254,106
20100608T1255,106
20100608T1256,106
20100608T1257,105.97
20100608T1258,106.01
20100608T1259,106.0999
20100608T1300,106.05
20100608T1301,106.07
20100608T1302,106.11
20100608T1303,106.11
20100608T1304,106.08
20100608T1305,105.9801
20100608T1306,105.97
20100608T1307,105.91
20100608T1308,105.81
20100608T1309,105.87
20100608T1310,105.8825
20100608T1311,105.85
20100608T1312,105.82
20100608T1313,105.67
20100608T1314,105.6799
20100608T1315,105.67
20100608T1316,105.67
20100608T1317,105.7
20100608T1318,105.75
20100608T1319,105.69
20100608T1320,105.74
20100608T1321,105.71
20100608T1322,105.77
20100608T1323,105.72
20100608T1324,105.54
20100608T1325,105.5101
20100608T1326,105.56
20100608T1327,105.63
20100608T1328,105.6775
20100608T1329,105.56
20100608T1330,105.82
20100608T1331,105.46
20100608T1332,105.39
20100608T1333,105.38
20100608T1334,105.15
20100608T1335,105.15
20100608T1336,105.12
20100608T1337,105.18
20100608T1338,105.12
20100608T1339,105.12
20100608T1340,105.22
20100608T1341,105.2
20100608T1342,105.17
20100608T1343,105.23
20100608T1344,105.27
20100608T1345,105.28
20100608T1346,105.28
20100608T1347,105.26
20100608T1348,105.17
20100608T1349,105.05
20100608T1350,104.9675
20100608T1351,104.9
20100608T1352,104.99
20100608T1353,105
20100608T1354,104.96
20100608T1355,104.91
20100608T1356,104.9
20100608T1357,104.83
20100608T1358,105.05
20100608T1359,105.01
20100608T1400,105.22
20100608T1401,105.24
20100608T1402,105.26
20100608T1403,105.26
20100608T1404,105.2599
20100608T1405,105.2999
20100608T1406,105.31
20100608T1407,105.2005
20100608T1408,105.19
20100608T1409,105.18
20100608T1410,105.16
20100608T1411,105.092
20100608T1412,105.11
20100608T1413,104.99
20100608T1414,105.06
20100608T1415,105.13
20100608T1416,105.03
20100608T1417,105.15
20100608T1418,105.18
20100608T1419,105.33
20100608T1420,105.38
20100608T1421,105.44
20100608T1422,105.41
20100608T1423,105.545
20100608T1424,105.62
20100608T1425,105.77
20100608T1426,105.7001
20100608T1427,105.79
20100608T1428,105.84
20100608T1429,105.74
20100608T1430,105.68
20100608T1431,105.73
20100608T1432,105.8
20100608T1433,105.93
20100608T1434,105.96
20100608T1435,105.86
20100608T1436,105.93
20100608T1437,105.87
20100608T1438,105.99
20100608T1439,105.94
20100608T1440,105.83
20100608T1441,105.88
20100608T1442,105.85
20100608T1443,105.94
20100608T1444,105.96
20100608T1445,106.07
20100608T1446,105.97
20100608T1447,106.05
20100608T1448,105.89
20100608T1449,105.94
20100608T1450,105.91
20100608T1451,105.78
20100608T1452,105.71
20100608T1453,105.81
20100608T1454,105.75
20100608T1455,105.68
20100608T1456,105.82
20100608T1457,105.72
20100608T1458,105.72
20100608T1459,105.6
20100608T1500,105.601
20100608T1501,105.54
20100608T1502,105.65
20100608T1503,105.72
20100608T1504,105.76
20100608T1505,105.74
20100608T1506,105.72
20100608T1507,105.77
20100608T1508,105.71
20100608T1509,105.74
20100608T1510,105.78
20100608T1511,105.8
20100608T1512,105.77
20100608T1513,105.67
20100608T1514,105.73
20100608T1515,105.62
20100608T1516,105.55
20100608T1517,105.38
20100608T1518,105.47
20100608T1519,105.52
20100608T1520,105.46
20100608T1521,105.63
20100608T1522,105.5601
20100608T1523,105.79
20100608T1524,105.8
20100608T1525,105.76
20100608T1526,105.73
20100608T1527,105.96
20100608T1528,106.07
20100608T1529,105.989
20100608T1530,106.18
20100608T1531,106.241
20100608T1532,106.31
20100608T1533,106.31
20100608T1534,106.15
20100608T1535,106.15
20100608T1536,106.25
20100608T1537,106.38
20100608T1538,106.5499
20100608T1539,106.47
20100608T1540,106.53
20100608T1541,106.311
20100608T1542,106.47
20100608T1543,106.51
20100608T1544,106.56
20100608T1545,106.64
20100608T1546,106.63
20100608T1547,106.47
20100608T1548,106.39
20100608T1549,106.45
20100608T1550,106.45
20100608T1551,106.57
20100608T1552,106.7413
20100608T1553,106.6201
20100608T1554,106.6
20100608T1555,106.61
20100608T1556,106.49
20100608T1557,106.48
20100608T1558,106.658
20100608T1559,106.66
20100608T1600,106.58
20100609T0931,107.26
20100609T0932,107.21
20100609T0933,107.23
20100609T0934,107.28
20100609T0935,107.36
20100609T0936,107.42
20100609T0937,107.26
20100609T0938,107.22
20100609T0939,107.21
20100609T0940,107.2
20100609T0941,107.2799
20100609T0942,107.25
20100609T0943,107.23
20100609T0944,107.24
20100609T0945,107.2
20100609T0946,107.12
20100609T0947,107.07
20100609T0948,107.01
20100609T0949,107.07
20100609T0950,107.08
20100609T0951,107.1
20100609T0952,107.11
20100609T0953,107.13
20100609T0954,107.1499
20100609T0955,107.03
20100609T0956,107.09
20100609T0957,107.26
20100609T0958,107.18
20100609T0959,107.17
20100609T1000,107.19
20100609T1001,107.1699
20100609T1002,107.1
20100609T1003,106.98
20100609T1004,107.02
20100609T1005,107.1
20100609T1006,107.11
20100609T1007,107.22
20100609T1008,107.09
20100609T1009,106.93
20100609T1010,106.89
20100609T1011,106.92
20100609T1012,106.97
20100609T1013,106.99
20100609T1014,106.91
20100609T1015,106.99
20100609T1016,107.09
20100609T1017,107.15
20100609T1018,107.085
20100609T1019,107.16
20100609T1020,107.11
20100609T1021,107.16
20100609T1022,107.22
20100609T1023,107.16
20100609T1024,107.27
20100609T1025,107.24
20100609T1026,107.26
20100609T1027,107.185
20100609T1028,107.245
20100609T1029,107.26
20100609T1030,107.2
20100609T1031,107.29
20100609T1032,107.24
20100609T1033,107.1099
20100609T1034,107.24
20100609T1035,107.17
20100609T1036,107.09
20100609T1037,107.14
20100609T1038,107.03
20100609T1039,106.97
20100609T1040,106.97
20100609T1041,106.9601
20100609T1042,107.03
20100609T1043,107
20100609T1044,107.03
20100609T1045,107.13
20100609T1046,107.19
20100609T1047,107.36
20100609T1048,107.32
20100609T1049,107.36
20100609T1050,107.33
20100609T1051,107.33
20100609T1052,107.34
20100609T1053,107.37
20100609T1054,107.45
20100609T1055,107.46
20100609T1056,107.36
20100609T1057,107.41
20100609T1058,107.42
20100609T1059,107.49
20100609T1100,107.541
20100609T1101,107.51
20100609T1102,107.48
20100609T1103,107.55
20100609T1104,107.64
20100609T1105,107.6799
20100609T1106,107.78
20100609T1107,107.75
20100609T1108,107.78
20100609T1109,107.92
20100609T1110,107.86
20100609T1111,107.89
20100609T1112,107.858
20100609T1113,107.81
20100609T1114,107.79
20100609T1115,107.78
20100609T1116,107.78
20100609T1117,107.76
20100609T1118,107.841
20100609T1119,107.82
20100609T1120,107.79
20100609T1121,107.86
20100609T1122,107.87
20100609T1123,107.84
20100609T1124,107.95
20100609T1125,107.88
20100609T1126,107.92
20100609T1127,107.9685
20100609T1128,108.11
20100609T1129,108.2
20100609T1130,108.18
20100609T1131,108.145
20100609T1132,108.152
20100609T1133,108.13
20100609T1134,108.135
20100609T1135,108.11
20100609T1136,108.18
20100609T1137,108.1
20100609T1138,108.08
20100609T1139,108.101
20100609T1140,108.08
20100609T1141,108.15
20100609T1142,108.2
20100609T1143,108.18
20100609T1144,108.09
20100609T1145,108.05
20100609T1146,108.02
20100609T1147,107.98
20100609T1148,108.0399
20100609T1149,107.98
20100609T1150,107.98
20100609T1151,107.98
20100609T1152,107.96
20100609T1153,108.0102
20100609T1154,108.07
20100609T1155,108.081
20100609T1156,108.11
20100609T1157,108.08
20100609T1158,108.07
20100609T1159,107.99
20100609T1200,108.01
20100609T1201,107.97
20100609T1202,107.97
20100609T1203,108.01
20100609T1204,108
20100609T1205,107.95
20100609T1206,107.87
20100609T1207,107.88
20100609T1208,107.97
20100609T1209,107.9599
20100609T1210,107.95
20100609T1211,107.97
20100609T1212,107.96
20100609T1213,107.97
20100609T1214,107.98
20100609T1215,107.94
20100609T1216,107.94
20100609T1217,107.98
20100609T1218,107.97
20100609T1219,108
20100609T1220,107.99
20100609T1221,108
20100609T1222,108
20100609T1223,108.07
20100609T1224,108.09
20100609T1225,108.07
20100609T1226,108.099
20100609T1227,108.14
20100609T1228,108.14
20100609T1229,108.14
20100609T1230,108.02
20100609T1231,108.01
20100609T1232,107.97
20100609T1233,107.985
20100609T1234,107.9699
20100609T1235,107.8804
20100609T1236,107.84
20100609T1237,107.8
20100609T1238,107.85
20100609T1239,107.88
20100609T1240,107.88
20100609T1241,107.87
20100609T1242,107.88
20100609T1243,107.85
20100609T1244,107.78
20100609T1245,107.8
20100609T1246,107.83
20100609T1247,107.83
20100609T1248,107.85
20100609T1249,107.9
20100609T1250,107.95
20100609T1251,107.94
20100609T1252,107.99
20100609T1253,108
20100609T1254,107.91
20100609T1255,107.94
20100609T1256,107.9
20100609T1257,107.85
20100609T1258,107.81
20100609T1259,107.78
20100609T1300,107.77
20100609T1301,107.809
20100609T1302,107.79
20100609T1303,107.81
20100609T1304,107.73
20100609T1305,107.7
20100609T1306,107.73
20100609T1307,107.74
20100609T1308,107.79
20100609T1309,107.74
20100609T1310,107.69
20100609T1311,107.73
20100609T1312,107.74
20100609T1313,107.7
20100609T1314,107.72
20100609T1315,107.74
20100609T1316,107.72
20100609T1317,107.74
20100609T1318,107.82
20100609T1319,107.83
20100609T1320,107.84
20100609T1321,107.82
20100609T1322,107.87
20100609T1323,107.76
20100609T1324,107.78
20100609T1325,107.83
20100609T1326,107.87
20100609T1327,107.85
20100609T1328,107.75
20100609T1329,107.71
20100609T1330,107.71
20100609T1331,107.7
20100609T1332,107.73
20100609T1333,107.62
20100609T1334,107.61
20100609T1335,107.5
20100609T1336,107.61
20100609T1337,107.5804
20100609T1338,107.53
20100609T1339,107.55
20100609T1340,107.4616
20100609T1341,107.41
20100609T1342,107.52
20100609T1343,107.52
20100609T1344,107.5
20100609T1345,107.58
20100609T1346,107.65
20100609T1347,107.608
20100609T1348,107.56
20100609T1349,107.52
20100609T1350,107.51
20100609T1351,107.54
20100609T1352,107.64
20100609T1353,107.62
20100609T1354,107.56
20100609T1355,107.609
20100609T1356,107.61
20100609T1357,107.62
20100609T1358,107.57
20100609T1359,107.47
20100609T1400,107.62
20100609T1401,107.63
20100609T1402,107.55
20100609T1403,107.62
20100609T1404,107.52
20100609T1405,107.41
20100609T1406,107.3701
20100609T1407,107.18
20100609T1408,107.28
20100609T1409,107.29
20100609T1410,107.28
20100609T1411,107.29
20100609T1412,107.38
20100609T1413,107.36
20100609T1414,107.34
20100609T1415,107.485
20100609T1416,107.52
20100609T1417,107.51
20100609T1418,107.45
20100609T1419,107.53
20100609T1420,107.47
20100609T1421,107.42
20100609T1422,107.38
20100609T1423,107.42
20100609T1424,107.38
20100609T1425,107.39
20100609T1426,107.28
20100609T1427,107.44
20100609T1428,107.57
20100609T1429,107.56
20100609T1430,107.58
20100609T1431,107.53
20100609T1432,107.56
20100609T1433,107.54
20100609T1434,107.49
20100609T1435,107.4
20100609T1436,107.59
20100609T1437,107.49
20100609T1438,107.43
20100609T1439,107.45
20100609T1440,107.52
20100609T1441,107.48
20100609T1442,107.44
20100609T1443,107.33
20100609T1444,107.34
20100609T1445,107.34
20100609T1446,107.38
20100609T1447,107.29
20100609T1448,107.12
20100609T1449,107.12
20100609T1450,107.14
20100609T1451,107.15
20100609T1452,107.1925
20100609T1453,107.08
20100609T1454,107.06
20100609T1455,106.979
20100609T1456,106.99
20100609T1457,106.95
20100609T1458,106.811
20100609T1459,106.78
20100609T1500,106.65
20100609T1501,106.65
20100609T1502,106.76
20100609T1503,106.81
20100609T1504,106.78
20100609T1505,106.73
20100609T1506,106.78
20100609T1507,106.72
20100609T1508,106.77
20100609T1509,106.79
20100609T1510,106.81
20100609T1511,106.69
20100609T1512,106.64
20100609T1513,106.43
20100609T1514,106.43
20100609T1515,106.45
20100609T1516,106.42
20100609T1517,106.45
20100609T1518,106.2
20100609T1519,106.2
20100609T1520,106.13
20100609T1521,106.03
20100609T1522,106.15
20100609T1523,106.14
20100609T1524,106.18
20100609T1525,106.3
20100609T1526,106.31
20100609T1527,106.45
20100609T1528,106.36
20100609T1529,106.4
20100609T1530,106.48
20100609T1531,106.45
20100609T1532,106.4
20100609T1533,106.44
20100609T1534,106.32
20100609T1535,106.1625
20100609T1536,106.21
20100609T1537,106
20100609T1538,105.91
20100609T1539,105.85
20100609T1540,105.93
20100609T1541,106.0419
20100609T1542,106.06
20100609T1543,106.05
20100609T1544,106.1
20100609T1545,105.97
20100609T1546,105.94
20100609T1547,105.97
20100609T1548,105.86
20100609T1549,105.89
20100609T1550,105.92
20100609T1551,105.91
20100609T1552,105.71
20100609T1553,105.83
20100609T1554,105.81
20100609T1555,105.91
20100609T1556,105.79
20100609T1557,105.92
20100609T1558,106.04
20100609T1559,106.15
20100609T1600,106.01
20100610T0931,107.8901
20100610T0932,107.9817
20100610T0933,108.06
20100610T0934,107.98
20100610T0935,108.1
20100610T0936,107.98
20100610T0937,107.99
20100610T0938,107.95
20100610T0939,107.92
20100610T0940,107.87
20100610T0941,107.8105
20100610T0942,107.78
20100610T0943,107.77
20100610T0944,107.82
20100610T0945,107.94
20100610T0946,107.96
20100610T0947,107.99
20100610T0948,107.96
20100610T0949,108.04
20100610T0950,108.11
20100610T0951,108.25
20100610T0952,108.22
20100610T0953,108.49
20100610T0954,108.5605
20100610T0955,108.49
20100610T0956,108.52
20100610T0957,108.48
20100610T0958,108.47
20100610T0959,108.44
20100610T1000,108.59
20100610T1001,108.79
20100610T1002,108.7
20100610T1003,108.72
20100610T1004,108.63
20100610T1005,108.64
20100610T1006,108.71
20100610T1007,108.63
20100610T1008,108.46
20100610T1009,108.45
20100610T1010,108.44
20100610T1011,108.42
20100610T1012,108.37
20100610T1013,108.35
20100610T1014,108.33
20100610T1015,108.39
20100610T1016,108.34
20100610T1017,108.28
20100610T1018,108.32
20100610T1019,108.39
20100610T1020,108.32
20100610T1021,108.31
20100610T1022,108.32
20100610T1023,108.33
20100610T1024,108.19
20100610T1025,108.24
20100610T1026,108.1
20100610T1027,108.0499
20100610T1028,108.12
20100610T1029,108.15
20100610T1030,108.18
20100610T1031,108.23
20100610T1032,108.23
20100610T1033,108.27
20100610T1034,108.32
20100610T1035,108.36
20100610T1036,108.335
20100610T1037,108.41
20100610T1038,108.31
20100610T1039,108.21
20100610T1040,108.25
20100610T1041,108.27
20100610T1042,108.27
20100610T1043,108.271
20100610T1044,108.31
20100610T1045,108.39
20100610T1046,108.3699
20100610T1047,108.355
20100610T1048,108.3201
20100610T1049,108.28
20100610T1050,108.33
20100610T1051,108.3
20100610T1052,108.29
20100610T1053,108.23
20100610T1054,108.27
20100610T1055,108.34
20100610T1056,108.34
20100610T1057,108.19
20100610T1058,108.23
20100610T1059,108.29
20100610T1100,108.29
20100610T1101,108.37
20100610T1102,108.42
20100610T1103,108.47
20100610T1104,108.48
20100610T1105,108.5
20100610T1106,108.54
20100610T1107,108.54
20100610T1108,108.49
20100610T1109,108.46
20100610T1110,108.4517
20100610T1111,108.4999
20100610T1112,108.56
20100610T1113,108.58
20100610T1114,108.55
20100610T1115,108.51
20100610T1116,108.5301
20100610T1117,108.51
20100610T1118,108.53
20100610T1119,108.56
20100610T1120,108.53
20100610T1121,108.57
20100610T1122,108.55
20100610T1123,108.53
20100610T1124,108.53
20100610T1125,108.54
20100610T1126,108.53
20100610T1127,108.51
